locationId	locality	country	status	first_observed	last_observed	establishmentMeans	source	verification_key	checklist_datasetKey
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1837	1837	INTRODUCED	NA	5336632	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1904	1909	INTRODUCED	NA	2914754	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2916662	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2916822	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2007	2018	INTRODUCED	NA	2914404	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1900	2008	INTRODUCED	NA	2908428	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2874508	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1875	1875	INTRODUCED	NA	2874680	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2874621	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2014	2017	INTRODUCED	NA	2874509	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2874570	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1950	2015	INTRODUCED	NA	2874569	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2010	2010	INTRODUCED	NA	2874538	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2874655	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7519710	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2003	2010	INTRODUCED	NA	7564934	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3728894	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1944	1945	INTRODUCED	NA	7332516	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2015	2015	INTRODUCED	NA	7331666	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1977	2018	INTRODUCED	NA	7855120	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2016	2017	INTRODUCED	NA	8049400	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5372647	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1958	1958	INTRODUCED	NA	5372854	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2018	2018	INTRODUCED	NA	9153437	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2002	2017	INTRODUCED	NA	5372827	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2014	2017	INTRODUCED	NA	5372875	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3040184	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2017	2017	INTRODUCED	NA	5372614	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1986	2013	INTRODUCED	NA	7645931	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2017	2017	INTRODUCED	NA	5582033	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3040185	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	8190077	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	3040233	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1996	1996	INTRODUCED	NA	3040232	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2010	2018	INTRODUCED	NA	3040241	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2975135	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1891	1913	INTRODUCED	NA	5356407	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5343253	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974901	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1858	1940	INTRODUCED	NA	2965406	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5347854	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1906	1906	INTRODUCED	NA	5344663	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2016	2016	INTRODUCED	NA	7600608	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965397	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965280	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2015	2018	INTRODUCED	NA	5359099	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1892	INTRODUCED	NA	5345210	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7681436	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965221	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1913	1952	INTRODUCED	NA	5356441	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5358907	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5348644	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1957	1957	INTRODUCED	NA	5358301	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1995	2003	INTRODUCED	NA	2982380	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1977	1977	INTRODUCED	NA	5359037	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2012	2015	INTRODUCED	NA	2971033	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1822	1959	INTRODUCED	NA	2965438	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1983	2007	INTRODUCED	NA	2964167	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2015	2016	INTRODUCED	NA	2965434	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5352372	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1920	1920	INTRODUCED	NA	2975393	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356345	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356973	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2971095	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1995	1995	INTRODUCED	NA	5358906	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5350000	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2001	2001	INTRODUCED	NA	5342681	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2003	2004	INTRODUCED	NA	5360451	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	9151957	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1858	1858	INTRODUCED	NA	5354676	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974887	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7224427	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1902	2016	INTRODUCED	NA	5350452	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2975309	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356517	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359118	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1854	1995	INTRODUCED	NA	5359194	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2977222	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359510	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2964355	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1862	1879	INTRODUCED	NA	5359499	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1950	2015	INTRODUCED	NA	5353770	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7225470	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5360402	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356361	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1953	1953	INTRODUCED	NA	2983965	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1949	1949	INTRODUCED	NA	2965254	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1977	1977	INTRODUCED	NA	5360508	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2971107	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1896	1896	INTRODUCED	NA	2965232	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2016	2016	INTRODUCED	NA	2975187	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1907	1907	INTRODUCED	NA	2972703	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1893	2016	INTRODUCED	NA	2971112	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5350010	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965459	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974946	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2963817	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1933	1966	INTRODUCED	NA	2975384	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5357407	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5358694	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2e3	2e3	INTRODUCED	NA	2975097	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1860	1998	INTRODUCED	NA	5353705	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2951998	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5360475	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359378	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974753	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1909	1909	INTRODUCED	NA	5349989	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359175	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2975667	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1903	1903	INTRODUCED	NA	2959128	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356488	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965409	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5342618	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1854	2017	INTRODUCED	NA	2965299	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1999	1999	INTRODUCED	NA	2949250	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1949	1949	INTRODUCED	NA	2970619	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2947311	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359395	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974921	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	2006	2006	INTRODUCED	NA	5359067	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359249	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1941	1941	INTRODUCED	NA	5360523	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2003	2003	INTRODUCED	NA	2949235	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1882	1882	INTRODUCED	NA	2965461	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356862	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2977234	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356514	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359345	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1923	1995	INTRODUCED	NA	2965209	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965531	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2975416	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5632334	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356680	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	2e3	2e3	INTRODUCED	NA	2974826	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359109	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2971016	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2974832	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1955	1955	INTRODUCED	NA	5360465	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1894	1946	INTRODUCED	NA	5356614	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1913	1913	INTRODUCED	NA	5350015	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1974	2017	INTRODUCED	NA	2956441	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1955	1955	INTRODUCED	NA	5345430	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1886	1886	INTRODUCED	NA	2974793	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1949	1949	INTRODUCED	NA	2971036	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1876	1877	INTRODUCED	NA	5359526	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5352425	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7844167	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5358266	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1913	2016	INTRODUCED	NA	5359334	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5354707	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1995	2013	INTRODUCED	NA	5359411	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7393432	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1980	2017	INTRODUCED	NA	5359660	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5350466	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	2965419	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1850	1850	INTRODUCED	NA	5356429	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1958	1958	INTRODUCED	NA	2971068	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1906	1906	INTRODUCED	NA	5344424	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5358265	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1911	1911	INTRODUCED	NA	5360417	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1920	1920	INTRODUCED	NA	5359260	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5352251	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1883	1971	INTRODUCED	NA	5359445	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5355395	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5359402	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7068379	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE	Belgium	BE	PRESENT	1912	1914	INTRODUCED	NA	2975262	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5358913	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	1960	1960	INTRODUCED	NA	2974876	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5360498	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	5356704	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	7225471	9ff7d317-609b-4c08-bd86-3bc404b77c42
ISO_3166-2:BE-VLG	Flemish Region	BE	PRESENT	Inf	-Inf	INTRODUCED	NA	8326007	9ff7d317-609b-4c08-bd86-3bc404b77c42
