verification_key	invasion_stage	source	checklist_datasetKey	language
3686235	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084015	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084022	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083486	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083488	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7270381	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170040	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6366597	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372392	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039194	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039209	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384932	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384931	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880580	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8313153	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879504	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333294	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879098	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880539	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7853188	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040254	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040255	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040253	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3916499	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3082244	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8421432	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684191	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5284237	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3646556	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4097656	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876607	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876049	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9148577	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876571	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2875968	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332120	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332004	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874199	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874190	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927744	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341558	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927850	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7223680	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927684	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341540	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5659657	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927727	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927783	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039269	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039272	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048240	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048052	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7293094	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084719	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084700	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021920	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023424	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021919	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4022617	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023278	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109699	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2739071	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5328593	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036892	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3037015	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034602	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8410115	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036033	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036169	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039046	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036958	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3636471	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7978544	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170823	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5314814	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2840931	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5324959	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2784401	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172647	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152816	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361880	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054357	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054368	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054352	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7158449	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650829	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650827	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7157952	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7319302	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7102937	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169120	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7433196	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650180	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986132	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986184	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986129	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986130	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171304	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2766030	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765940	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984366	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361841	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5670646	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7300922	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7437751	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5669632	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984466	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7602322	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765272	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764454	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764337	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764202	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8370695	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765156	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764179	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127354	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169340	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5640518	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127810	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4007682	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7862391	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169329	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169391	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4005004	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5641274	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334527	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190845	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033898	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981817	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7695021	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981814	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938153	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981543	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938160	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033868	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033896	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8044946	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033905	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333408	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2883007	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7135755	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7777960	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5682465	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882803	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8400045	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7327990	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333354	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888298	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882849	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882753	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888310	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152861	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927484	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927530	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7427650	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928576	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323906	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928613	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928668	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928583	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928624	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928666	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928589	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7324046	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3678256	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927522	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5330085	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2868827	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2870583	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2868796	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2867614	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2867631	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5330661	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190653	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7313595	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2873991	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874019	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925532	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925518	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5667614	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925530	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925515	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925527	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925514	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925492	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2925496	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341154	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7455425	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3875113	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039418	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372457	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5421385	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5421389	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5274964	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371610	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371605	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3753098	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3032698	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7544073	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3754587	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5567694	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3032646	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7339492	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8223023	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3032653	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3032611	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3754353	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7339396	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5299675	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5299536	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8418777	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2753146	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2752849	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5300102	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8690876	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3086240	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2985944	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7172720	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5690854	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5362004	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361982	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5690287	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7334263	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7334368	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2985949	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7334576	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033965	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5686494	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5704991	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3113852	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3089154	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3092125	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3137829	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3092576	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151666	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3126046	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3107177	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8542672	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5387817	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119219	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3100344	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4250826	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3129064	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4926336	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5400552	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3100375	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5401007	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3094253	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5386764	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3141890	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3105768	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8042568	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6077549	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3123663	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391810	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128091	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110767	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392859	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3088405	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392270	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3148392	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3147913	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114343	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3132570	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5389029	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112110	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3089146	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3098176	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391292	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119285	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7832723	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8537667	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3103791	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8392258	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3104491	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3128007	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114225	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3109086	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120391	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4255472	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5402627	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3119225	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112123	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4217250	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3146717	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3129010	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9448191	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5397564	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8584304	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4210773	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5831060	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110686	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5401239	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9182765	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3131614	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110293	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112364	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3122323	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114986	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4243464	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3104314	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5395475	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5403743	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3147146	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114679	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5392683	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3114667	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110905	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3123300	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3101193	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7749287	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391882	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3092946	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5391480	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5399550	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3133887	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3088310	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3129663	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3103180	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3151692	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3109117	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3098183	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3125933	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3138195	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3122924	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3098951	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3139003	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3104150	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110588	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3148548	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3127727	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5403742	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5701337	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7706146	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3138953	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8180804	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4227439	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3110041	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3096529	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3121668	extinct	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3102871	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5389017	established	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3125901	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3112994	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3090783	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5389402	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3120950	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3127691	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3145214	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7587923	casual	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
